"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","MA1","MD1","REM","EQD"
"06009099999","2023-01-09T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0068,1","+0046,1","09717,1","01,0700,3,2","03,0000,9,2","99999,9,09623,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10068 20046 39623 49717 52/// 60705 333 60007=",
"06009099999","2023-01-09T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0063,1","+0048,1","09745,1","01,0700,3,2","03,0000,9,2","99999,9,09650,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10063 20048 39650 49745 52/// 60705 333 60007=",
"06009099999","2023-01-09T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0067,1","+0031,1","09773,1","01,0700,3,2","03,0000,9,2","99999,9,09678,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10067 20031 39678 49773 52/// 60705 333 60007=",
"06009099999","2023-01-09T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0066,1","+0035,1","09793,1","01,0700,3,2","03,0000,9,2","99999,9,09698,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10066 20035 39698 49793 52/// 60705 333 60007=",
"06009099999","2023-01-09T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0066,1","+0027,1","09819,1","01,0700,3,2","03,0000,9,2","99999,9,09723,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10066 20027 39723 49819 52/// 60705 333 60007=",
"06009099999","2023-01-09T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0061,1","+0037,1","09838,1","01,0700,3,2","03,0000,9,2","99999,9,09742,1","1,1,999,9,+999,9","SYN06406009 069// /9902 10061 20037 39742 49838 51/// 60705 333 60007=",
"06009099999","2023-01-10T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0063,1","+0040,1","09854,1","01,0700,3,2","03,0000,9,2","99999,9,09758,1","1,1,999,9,+999,9","SYN06406009 069// /9902 10063 20040 39758 49854 51/// 60705 333 60007=",
"06009099999","2023-01-10T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0065,1","+0034,1","09870,1","01,0700,3,2","03,0000,9,2","99999,9,09774,1","1,1,999,9,+999,9","SYN06406009 069// /9902 10065 20034 39774 49870 51/// 60705 333 60007=",
"06009099999","2023-01-10T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0059,1","+0032,1","09878,1","01,0700,3,2","12,0002,3,2","99999,9,09782,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10059 20032 39782 49878 52/// 60705 333 69922=",
"06009099999","2023-03-01T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0063,1","+0027,1","10379,1","01,0700,3,2","03,0000,9,2","99999,9,10278,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10063 20027 30278 40379 57/// 60705 333 60007=",
"06009099999","2023-03-01T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0054,1","+0035,1","10373,1","01,0700,3,2","03,0000,9,2","99999,9,10272,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10054 20035 30272 40373 57/// 60705 333 60007=",
"06009099999","2023-03-02T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0052,1","+0021,1","10358,1","01,0700,3,2","03,0000,9,2","99999,9,10257,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10052 20021 30257 40358 57/// 60705 333 60007=",
"06009099999","2023-03-02T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0053,1","+0009,1","10347,1","01,0700,3,2","03,0000,9,2","99999,9,10246,1","8,1,999,9,+999,9","SYN06406009 069// /9902 10053 20009 30246 40347 58/// 60705 333 60007=",
"06009099999","2023-03-02T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0045,1","+0001,1","10339,1","01,0700,3,2","03,0000,9,2","99999,9,10238,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10045 20001 30238 40339 57/// 60705 333 60007=",
"06009099999","2023-03-02T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0050,1","-0003,1","10339,1","01,0700,3,2","03,0000,9,2","99999,9,10238,1","5,1,999,9,+999,9","SYN06406009 069// /9902 10050 21003 30238 40339 55/// 60705 333 60007=",
"06009099999","2023-03-02T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0058,1","-0002,1","10333,1","01,0700,3,2","03,0000,9,2","99999,9,10233,1","8,1,999,9,+999,9","SYN06406009 069// /9902 10058 21002 30233 40333 58/// 60705 333 60007=",
"06009099999","2023-03-02T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0063,1","+0010,1","10324,1","01,0700,3,2","03,0000,9,2","99999,9,10223,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10063 20010 30223 40324 57/// 60705 333 60007=",
"06009099999","2023-03-02T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0062,1","+0024,1","10321,1","01,0700,3,2","03,0000,9,2","99999,9,10220,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10062 20024 30220 40321 57/// 60705 333 60007=",
"06009099999","2023-03-02T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0066,1","+0029,1","10321,1","01,0700,3,2","03,0000,9,2","99999,9,10221,1","4,1,999,9,+999,9","SYN06406009 069// /9902 10066 20029 30221 40321 54/// 60705 333 60007=",
"06009099999","2023-03-03T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0059,1","+0034,1","10313,1","01,0700,3,2","03,0000,9,2","99999,9,10213,1","4,1,999,9,+999,9","SYN06406009 069// /9902 10059 20034 30213 40313 54/// 60705 333 60007=",
"06009099999","2023-03-03T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0069,1","+0038,1","10316,1","01,0700,3,2","03,0000,9,2","99999,9,10216,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10069 20038 30216 40316 52/// 60705 333 60007=",
"06009099999","2023-03-03T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0071,1","+0044,1","10309,1","01,0700,3,2","03,0000,9,2","99999,9,10209,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10071 20044 30209 40309 57/// 60705 333 60007=",
"06009099999","2023-03-03T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0039,1","+0010,1","10315,1","01,0700,3,2","03,0000,9,2","99999,9,10214,1","3,1,999,9,+999,9","SYN06406009 069// /9902 10039 20010 30214 40315 53/// 60705 333 60007=",
"06009099999","2023-03-03T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0036,1","+0001,1","10322,1","01,0700,3,2","03,0000,9,2","99999,9,10220,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10036 20001 30220 40322 52/// 60705 333 60007=",
"06009099999","2023-03-04T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","-0011,1","10328,1","01,0700,3,2","03,0000,9,2","99999,9,10227,1","2,1,999,9,+999,9","SYN06406009 069// /9902 10033 21011 30227 40328 52/// 60705 333 60007=",
"06009099999","2023-03-04T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0031,1","-0010,1","10320,1","01,0700,3,2","03,0000,9,2","99999,9,10219,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10031 21010 30219 40320 57/// 60705 333 60007=",
"06009099999","2023-03-04T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","-0003,1","10313,1","01,0700,3,2","03,0000,9,2","99999,9,10212,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10033 21003 30212 40313 57/// 60705 333 60007=",
"06009099999","2023-03-04T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0030,1","+0007,1","10308,1","01,0700,3,2","03,0000,9,2","99999,9,10207,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10030 20007 30207 40308 57/// 60705 333 60007=",
"06009099999","2023-03-04T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0037,1","+0018,1","10290,1","01,0700,3,2","03,0000,9,2","99999,9,10189,1","8,1,999,9,+999,9","SYN06406009 069// /9902 10037 20018 30189 40290 58/// 60705 333 60007=",
"06009099999","2023-03-04T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0050,1","+0038,1","10260,1","01,0700,3,2","03,0000,9,2","99999,9,10160,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10050 20038 30160 40260 57/// 60705 333 60007=",
"06009099999","2023-03-04T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0046,1","+0036,1","10242,1","01,0700,3,2","12,0002,3,2","99999,9,10141,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10046 20036 30141 40242 57/// 60705 333 69922=",
"06009099999","2023-03-04T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0024,1","+0023,1","10236,1",,,"99999,9,10135,1","6,1,999,9,+999,9","SYN04806009 469// /9902 10024 20023 30135 40236 56///=",
"06009099999","2023-03-05T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0021,1","+0009,1","10227,1","01,0700,3,2","06,0002,3,2","99999,9,10126,1","8,1,999,9,+999,9","SYN06406009 069// /9902 10021 20009 30126 40227 58/// 60705 333 69921=",
"06009099999","2023-03-05T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0023,1","+0010,1","10213,1",,,"99999,9,10112,1","7,1,999,9,+999,9","SYN04806009 469// /9902 10023 20010 30112 40213 57///=",
"06009099999","2023-03-05T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0027,1","-0005,1","10195,1","01,0700,3,2","03,0000,9,2","99999,9,10095,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10027 21005 30095 40195 57/// 60705 333 60007=",
"06009099999","2023-03-05T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0026,1","-0007,1","10188,1","01,0700,3,2","03,0000,9,2","99999,9,10088,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10026 21007 30088 40188 57/// 60705 333 60007=",
"06009099999","2023-03-05T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","+0004,1","10166,1","01,0700,3,2","03,0000,9,2","99999,9,10066,1","7,1,999,9,+999,9","SYN06406009 069// /9902 10033 20004 30066 40166 57/// 60705 333 60007=",
"06009099999","2023-03-05T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0021,1","+0008,1","10132,1","01,0700,3,2","03,0000,9,2","99999,9,10032,1","6,1,999,9,+999,9","SYN06406009 069// /9902 10021 20008 30032 40132 56/// 60705 333 60007=",
"06009099999","2023-03-05T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0015,1","+0003,1","10108,1","01,0700,3,2","12,0006,3,2","99999,9,10008,1","6,1,999,9,+999,9","SYN06406009 069// /9902 10015 20003 30008 40108 56/// 60705 333 69962=",
"06009099999","2023-03-05T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0003,1","-0040,1","10111,1",,,"99999,9,10010,1","3,1,999,9,+999,9","SYN04806009 469// /9902 10003 21040 30010 40111 53///=",
"06009099999","2023-03-06T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0008,1","-0040,1","10121,1","01,0700,3,2","03,0000,9,2","99999,9,10020,1","1,1,999,9,+999,9","SYN06406009 069// /9902 11008 21040 30020 40121 51/// 60705 333 60007=",
"06009099999","2023-03-06T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0009,1","-0049,1","10118,1","01,0700,3,2","03,0000,9,2","99999,9,10017,1","8,1,999,9,+999,9","SYN06406009 069// /9902 11009 21049 30017 40118 58/// 60705 333 60007=",
"06009099999","2023-03-06T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0017,1","-0078,1","10109,1","01,0700,3,2","03,0000,9,2","99999,9,10008,1","8,1,999,9,+999,9","SYN06406009 069// /9902 11017 21078 30008 40109 58/// 60705 333 60007=",
"06009099999","2023-03-06T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0020,1","-0062,1","10110,1","01,0700,3,2","03,0000,9,2","99999,9,10009,1","4,1,999,9,+999,9","SYN06406009 069// /9902 11020 21062 30009 40110 54/// 60705 333 60007=",
"06009099999","2023-03-06T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0014,1","-0050,1","10108,1","01,0700,3,2","03,0000,9,2","99999,9,10007,1","8,1,999,9,+999,9","SYN06406009 069// /9902 11014 21050 30007 40108 58/// 60705 333 60007=",
"06009099999","2023-03-06T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0001,1","-0072,1","10096,1","01,0700,3,2","03,0000,9,2","99999,9,09995,1","8,1,999,9,+999,9","SYN06406009 069// /9902 10001 21072 39995 40096 58/// 60705 333 60007=",
"06009099999","2023-03-06T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0009,1","-0051,1","10102,1","01,0700,3,2","03,0000,9,2","99999,9,10002,1","3,1,999,9,+999,9","SYN06406009 069// /9902 11009 21051 30002 40102 53/// 60705 333 60007=",
"06009099999","2023-03-06T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0023,1","-0051,1","10101,1","03,0000,9,1",,"99999,9,10000,1","5,1,999,9,+999,9","SYN05406009 169// /9902 11023 21051 30000 40101 55/// 60007=",
"06009099999","2023-03-07T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0021,1","-0067,1","10083,1","01,0700,3,2","03,0000,9,2","99999,9,09982,1","6,1,999,9,+999,9","SYN06406009 069// /9902 11021 21067 39982 40083 56/// 60705 333 60007=",
"06009099999","2023-03-07T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0029,1","-0046,1","10056,1","01,0700,3,2","03,0000,9,2","99999,9,09955,1","8,1,999,9,+999,9","SYN06406009 069// /9902 11029 21046 39955 40056 58/// 60705 333 60007=",
"06009099999","2023-03-07T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0023,1","-0063,1","10034,1","01,0700,3,2","03,0000,9,2","99999,9,09933,1","8,1,999,9,+999,9","SYN06406009 069// /9902 11023 21063 39933 40034 58/// 60705 333 60007=",
"06009099999","2023-03-07T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0020,1","-0064,1","10027,1","03,0000,9,1",,"99999,9,09927,1","8,1,999,9,+999,9","SYN05406009 169// /9902 11020 21064 39927 40027 58/// 60007=",
"06009099999","2023-03-07T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0009,1","-0083,1","10022,1","01,0700,3,2","03,0000,9,2","99999,9,09922,1","7,1,999,9,+999,9","SYN06406009 069// /9902 11009 21083 39922 40022 57/// 60705 333 60007=",
"06009099999","2023-03-07T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0014,1","-0063,1","10018,1","03,0000,9,1",,"99999,9,09918,1","5,1,999,9,+999,9","SYN05406009 169// /9902 11014 21063 39918 40018 55/// 60007=",
"06009099999","2023-03-07T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0014,1","-0055,1","10014,1","01,0700,3,2","03,0000,9,2","99999,9,09914,1","5,1,999,9,+999,9","SYN06406009 069// /9902 11014 21055 39914 40014 55/// 60705 333 60007=",
"06009099999","2023-03-07T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0022,1","-0061,1","10011,1","03,0000,9,1",,"99999,9,09910,1","8,1,999,9,+999,9","SYN05406009 169// /9902 11022 21061 39910 40011 58/// 60007=",
"06009099999","2023-03-08T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0011,1","-0053,1","10001,1","01,0700,3,2","03,0000,9,2","99999,9,09901,1","8,1,999,9,+999,9","SYN06406009 069// /9902 11011 21053 39901 40001 58/// 60705 333 60007=",
"06009099999","2023-03-08T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0011,1","-0060,1","09992,1","01,0700,3,2","03,0000,9,2","99999,9,09892,1","7,1,999,9,+999,9","SYN06406009 069// /9902 11011 21060 39892 49992 57/// 60705 333 60007=",
"06009099999","2023-03-08T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0028,1","-0029,1","09993,1","01,0700,3,2","12,0002,3,2","99999,9,09893,1","5,1,999,9,+999,9","SYN06406009 069// /9902 11028 21029 39893 49993 55/// 60705 333 69922=",
"06009099999","2023-03-08T09:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0019,1","-0023,1","09997,1",,,"99999,9,09897,1","3,1,999,9,+999,9","SYN04806009 469// /9902 11019 21023 39897 49997 53///=",
"06009099999","2023-03-08T12:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0007,1","-0080,1","09994,1","01,0700,3,2","06,0002,3,2","99999,9,09895,1","5,1,999,9,+999,9","SYN06406009 069// /9902 10007 21080 39895 49994 55/// 60705 333 69921=",
"06009099999","2023-03-08T15:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0014,1","-0058,1","09991,1",,,"99999,9,09892,1","7,1,999,9,+999,9","SYN04806009 469// /9902 10014 21058 39892 49991 57///=",
"06009099999","2023-03-08T18:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0002,1","-0029,1","09992,1","01,0700,3,2","12,0004,3,2","99999,9,09892,1","4,1,999,9,+999,9","SYN06406009 069// /9902 11002 21029 39892 49992 54/// 60705 333 69942=",
"06009099999","2023-03-08T21:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0017,1","-0028,1","09990,1",,,"99999,9,09891,1",,"SYN04806009 469// /9902 10017 21028 39891 49990 50///=",
"06009099999","2023-03-09T00:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0014,1","-0040,1","10006,1","01,0700,3,2","06,0002,3,2","99999,9,09907,1","3,1,999,9,+999,9","SYN06406009 069// /9902 10014 21040 39907 40006 53/// 60705 333 69921=",
"06009099999","2023-03-09T03:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0008,1","-0075,1","10012,1",,,"99999,9,09913,1","1,1,999,9,+999,9","SYN04806009 469// /9902 10008 21075 39913 40012 51///=",
"06009099999","2023-03-09T06:00:00","4","61.4","-6.6666666","102.0","AKRABERG, DA","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0003,1","-0083,1","10016,1","01,0700,3,2","03,0000,9,2","99999,9,09917,1","2,1,999,9,+999,9","SYN06406009 069// /9902 11003 21083 39917 40016 52/// 60705 333 60007=",
